product,F,ka,ke,Vmax,Km,V2
44,0.939455920031565,0.988872841198676,0.986515151623971,0.746483416060418,2.64263584460675,0.98496898992823
45,1.24857585436765,1.41954279349335,0.981300395587766,1.37651005125637,4.39863984060757,1.0029518814469
46,0.985899449427826,1.00776614780734,0.889392436046681,1.25284118730135,1.82318024514497,1.08880222257462
47,0.827447414031552,0.741029629206168,0.845741289178412,1.48328150586555,1.87325892172148,1.07432897063508
48,0.905297977641714,1.28003543790656,0.803270627398798,1.01364791911586,1.68589786116183,0.933474653047665
49,0.947109338191761,0.85644787624472,1.09382599814898,1.02679982150339,0.433265641696955,0.987970497600233
50,1.1476085928232,1.08552667205308,0.935154218968135,1.40400992599486,1.78764305361706,0.987710183467219
51,0.880517122361341,0.721017265030088,0.971088825687121,1.46893795195463,4.24445922067882,1.07931649571088
52,1.10377414002265,1.06515080224204,0.86046774761751,1.12337648072584,1.93054724265447,0.914548339760499
53,1.05826418998823,0.989914298523337,0.897133941711453,1.44882807548718,4.28444186157752,0.999013704987418
54,0.858621408927226,1.21786078234876,0.912877616554461,1.39117730164112,2.13104466211848,1.06597860910546
55,0.964281211546948,0.966974987688094,1.20985351922811,1.34178442121326,0.302418916028172,1.07668303613176
56,1.04346366135308,1.02825338828375,0.840732221982951,1.07032513449161,0.812002747419101,1.01136856949464
57,0.91563542558664,0.685060939226514,1.24709882894856,1.04362279075137,2.81969821584825,0.925933343477134
58,0.803285606259115,1.42377351464261,1.13233312182008,0.827190987091343,0.887616129088329,0.988057279822922
59,0.959188509519569,0.717027241709044,0.979333183762309,1.41477821232062,2.88151570781558,1.05847258988496
60,0.934694320953788,1.04403607605091,1.11096896452734,0.949515500352775,3.93454246305972,1.03571717304792
61,0.884427083847122,1.20178509204024,1.01056409467698,0.822668208565465,1.27929648741288,0.997316449897835
62,0.984617635080326,1.10906149954669,0.801444085461722,0.843676104521311,1.61777314660996,0.958191065403729
63,1.20724669285921,0.767331071887144,0.953210141871515,1.39404815821517,0.260139045094571,0.984494307795428
64,1.0832794485407,1.07561433319421,0.824748892762373,1.41561389851678,0.235653310553772,0.941305102172421
65,1.05782796409223,1.21066752092101,0.855493310809068,0.764190431957139,0.352530331004171,1.0115511885268
66,1.0933307346915,0.728245530569141,1.13188076719987,0.899677642445147,0.380638971202294,0.915549511760818
67,1.11976979649771,1.08330632570059,0.922401510248737,1.38319093921807,1.15602453847703,0.977311238587608
68,0.808085044271908,1.48989845536291,0.986462942492075,1.00000255139844,0.804524939266497,0.981567649357454
69,1.10682339613215,0.73616129253265,0.988476964500956,0.739110487039183,2.1676592753174,0.928872698222443
70,0.940141835409169,1.40614666167736,1.04414043376141,0.805868629841514,3.32726725841124,1.07378650951519
71,0.827267002330009,0.87603531560762,1.15937349217043,1.00224806381486,1.45919161928717,0.933427270581161
72,0.964808050554217,0.986107495834991,0.980996787832913,0.734152916365787,0.230331063552656,1.02076573518351
73,1.22823678166671,1.40640351636997,1.03809080815737,0.72340249786907,0.273413005085939,1.00654020755271
74,0.960372628924185,0.687576371822346,0.873818550905218,1.30423929857781,0.463842627710625,0.926211512150341
75,0.81787157719055,0.973678487843204,1.21732782962282,1.40655999376295,2.90985334827,0.969021496124402
76,0.800058569961838,1.35647561148181,0.831050084795294,0.730686781138478,0.829826094097894,0.973845627492943
77,1.12052025827097,1.07768331298611,1.03910851163291,0.793267934937146,1.68116221158589,0.968884873646673
78,1.01150607360775,0.683802569946261,0.891384354380742,1.17627282186473,0.38387773084239,1.08151360981526
79,0.854344331753406,1.32072299926432,0.844255720356736,1.14536336034067,0.918968571241892,0.953505616444333
80,0.977220377719567,0.705982022110177,0.995905300796846,0.993332372229263,0.322436564832209,1.08504117537755
81,0.99684043745253,1.22834768969295,0.885294001073103,1.35471481911168,0.627954203697236,0.961562180854203
82,1.08549551452967,1.11539369776083,0.936074045325155,0.82436058329582,0.259987090714293,0.901779280689209
83,0.837096993679758,1.05768818030766,1.21863534686901,0.801847793038275,1.7348358769088,0.946222564747628
84,1.10336900235067,0.960027672096336,0.895257715237017,0.874869362749543,4.60615716561215,0.967076183119563
85,1.00913936535229,0.794002280296415,1.05839279812546,1.44440174226963,0.289757370926989,1.09342665901551
86,0.801804906237667,1.48976163342927,0.82738030018115,0.89879417615487,0.484687576736437,1.09019704014153
87,1.03951472754839,0.843045899970794,0.812813043365843,1.08444767293324,3.30099271542432,0.998103738587794
88,0.907562803256456,0.68654745367786,0.929170697536998,1.48880332086587,3.50336236301647,0.916636108903511
89,1.03667785472465,0.894973787029813,1.04972302312146,0.987534228053926,0.390897578684624,0.938628596352663
90,1.1128688596957,1.31682520440714,1.15773642706039,1.27040262374341,0.640869996911588,1.01608005863421
91,0.948740719495739,1.2874055888133,1.16466566172584,1.06769902858633,0.906730661361418,0.910388729975777
92,0.868123673038767,1.33549642713311,0.869538892387367,0.789552946117457,0.569363833878152,0.934273961820015
93,1.10522077009089,1.30371979526019,0.8133342756003,0.692887350397843,1.29543168352474,0.948233347683956
94,0.904273192141082,0.819860601367297,1.14641366698289,1.39930684613305,1.76068945096373,1.01116154417423
95,1.07499762922155,1.46267877557132,0.875148981795657,0.674162702310031,0.616078411221414,0.952875019640249
96,0.994993361522411,1.4556748262084,0.956998773894107,1.03225838895816,2.01689718588478,0.942095697239342
97,1.05333721933155,1.15166024223206,1.15949704181719,0.745002241932121,0.540154585775685,1.00190954142869
98,0.833899346612229,0.972319439461091,0.829458466568402,0.825537290712688,0.840121971147331,0.908118713334188
99,1.24046283535371,0.683655310341173,1.0392100039972,1.02968532159524,4.12307691632203,1.01750336040207
100,1.16772311846471,1.25498220680461,1.07717572063563,1.47962920884012,0.65384296484168,0.935751301361731
101,1.06815455522993,1.30243819079194,1.01641890137843,0.772981103175487,0.448570022903794,0.958357137411635
102,1.11716328213519,0.907257724477162,1.14628032083289,0.834506332030856,3.3419377271806,0.933159620753752
103,0.804033359026505,0.958659210907047,1.05494749496931,1.03844948743293,0.213800378553216,1.08248027532706
104,1.03568257507643,0.972346215911078,0.830936800248576,1.2217501416807,1.92660875218428,0.952566697257325
105,0.902592331751653,1.21774907050061,1.23509524007816,1.41739981002373,0.474392465088409,1.10930262523392
106,0.802552012911467,1.32791943226481,1.19255566418906,0.876769937380322,0.295945039710727,1.09609335781878
107,1.04111771545526,0.819697303855616,0.827372015135817,0.724137040915518,2.03020174988693,0.971732417103805
108,0.903155030534809,0.850736307765732,0.804622470170964,0.727284778986384,2.94254116284094,0.901833887726662
109,0.837319816794749,0.763199433571706,0.914756938478635,1.19570773315388,0.237160327313233,0.952188299508869
110,1.23214980286427,0.816953359239522,1.16957455395816,1.34847032713309,0.439716540422031,0.942381403284625
111,0.942045337759384,0.981543165259815,0.920782422702024,1.33745633212465,0.441227043411709,1.06704080261293
112,0.971098751840311,1.09876134128681,1.04203020111168,0.960151785941812,0.522353549529213,1.09578760249962
113,1.11098640841622,1.25296510513664,0.995170371673905,1.39480314801054,0.249913003240076,1.09884910786258
114,0.877519061606003,0.808904690183413,1.09558155020656,1.16311024418574,0.539846646993185,0.967831339847654
115,1.05206042135058,1.25828473569043,1.21584878609251,1.13479010779623,0.379100779318862,0.996491647949292
116,1.01024998598949,0.925845505010466,1.09759065637414,0.77505896171114,0.52579420600955,1.05500904730545
117,0.838775644214561,0.914851075670193,0.94705301850866,1.46165535281839,0.212858642212166,1.0365450843433
118,0.829711599292793,0.710765966347993,0.909970933626214,1.33111882882539,0.538466619819462,0.954462058041683
119,1.20802620723951,1.4165512281124,1.152852576283,1.11070842720494,1.66958905596404,1.02563038417447
120,0.828344204910004,1.47408936766403,0.95729454652568,0.723459887577532,4.50864046894295,1.01084590173525
121,0.821919301296466,0.942758989991686,1.19903848453603,1.28004369032298,0.790645905000735,1.02422260028471
122,1.04726168446934,1.33147622830096,0.978798967766812,1.12109460825222,0.544192223798068,0.987551853944022
123,1.10910757842228,1.14713493266243,0.884733641894691,0.736863946110031,1.03763912256972,0.930191265348865
124,1.18598412168334,0.795507950476979,0.836701326862776,0.803492455174552,0.890596510626947,0.981897137617991
125,0.955366071107053,1.02850732430218,0.869777930900272,1.00305050040196,3.26145310981907,0.932586480292793
126,0.932119151729109,0.915413824452205,0.979596223752653,0.910763475719129,0.974676754230968,1.06947437250225
127,1.2134185417806,1.36558907498831,0.826728524245677,0.722737218473823,2.88167683792156,0.924612732886598
128,1.01866723400919,0.780797706958828,1.02331281505846,0.818727385246222,0.516874834414936,0.964739338545238
129,1.0402588442083,1.24590898505106,1.10889469007942,1.26165114091907,0.240524840263679,1.10851693698322
130,0.999517091943343,1.21467850491694,1.01325412299653,0.716281954302743,0.501723192593498,0.923000743325259
131,0.981233301512263,0.688019497057487,0.820185498307769,1.37249556996383,2.8108744488019,1.08252672085125
132,0.919667018399606,0.681506847649228,1.05896021845171,1.04332269170907,0.238013606417052,0.991846542747149
133,0.961749300218146,1.3403645937265,1.07453361808032,0.75303615845394,0.210016855826163,0.924528739073435
134,0.902714495859606,1.26345948326752,0.926076013289968,1.24285651970793,1.26780599523074,1.00767211412497
135,1.03033635593043,1.02730995385427,1.13150427857543,1.4881573750427,0.298137776228783,0.906330286998924
136,0.922844724107122,1.10842909758803,1.00819159493807,1.49231782605802,0.270835819240823,1.09366548316369
137,1.20896045471679,1.41542180375088,0.854448171700642,0.992013584856829,2.06364235816497,1.07310401339077
138,1.23313666435961,1.16291658197923,1.05796626569011,0.678503104584565,0.674517894809001,1.01756546138185
139,1.20169693479509,0.725056434417846,1.10909166347137,1.37270803811592,0.338855878615921,0.901594377552773
140,1.2062522971659,1.07667838438697,1.05853744505728,1.33223734295645,1.9263097214604,0.908077699848331
141,0.937737919227645,1.27816763243337,1.17230143693921,0.947216711526767,4.1342630180706,0.985362047041923
142,1.21384530947184,0.774682763688772,0.905059063280317,0.823197910977546,0.556689126458189,1.07411450537519
143,1.20874873600754,1.05770470524242,0.944053432342636,0.672582016379609,0.676616015034491,0.958171115055177
144,0.837911686243568,1.06904176108029,1.22666101696141,1.49321337942197,1.40822631502161,1.00748715349876
145,1.17829591258158,0.764509827531302,0.916069917971322,0.995022974308547,2.47757039908201,1.04981812965206
146,1.14298093384297,0.982407272235113,0.847506211766106,0.771189083943316,0.403495372679129,0.927699959880278
147,0.932173843431428,1.33356196346301,0.99382651943957,0.921158922779781,0.290862223328283,0.990213074039118
148,0.852407717044953,0.875825579552802,1.11977285308336,0.834806782257659,0.85994932876274,1.09440781847395
149,1.03805894592906,0.864543565152052,0.856557938228398,1.02786049100298,0.233747374820318,1.07392223108067
150,1.06440579685079,0.831364724814649,1.24720478356318,1.34195933058216,4.97795041420905,1.07409011936974
151,0.951259411020106,1.01780910080226,1.01063405102609,0.944567730703816,0.580947961217382,0.942681114571281
152,0.919536631321077,0.945564052321375,1.13325984877851,0.938654384380063,0.363741485927575,1.10094579240338
153,1.08851792260217,0.708907571282233,1.14048357567704,1.33885333280348,1.36208161201577,0.941992476770906
154,0.905429364769739,0.745793566422767,0.923895675079491,1.23179468338856,1.55647203327134,1.00048440989557
155,1.23951795747328,1.21936602995794,1.04798148581685,1.48030816274494,2.58164619593256,0.951089610809084
156,1.23404728891765,0.903031711868022,1.00289708636545,1.08229898823237,0.793576704905281,1.07579125920657
157,0.85949535825042,0.757097483912207,1.19931524821629,1.26529424168339,0.288064982696745,1.04597196621695
158,0.987218251431439,0.830965645696389,0.92181442011672,1.27761840551265,1.5307486107934,0.913128388635345
159,0.857914819653253,0.865678435840957,1.16619536201831,1.11927992072575,0.695783539320847,0.99680675976428
160,1.09557638673868,0.685330828933998,0.9432506908218,0.684040605670893,2.80916791809473,1.05572849653952
161,1.10641152601045,1.33633996843584,1.17374813413625,0.731539209993644,2.31795795929571,0.939166359263368
162,0.950046839961266,1.37704154509689,1.23006935651368,0.80644569017353,3.29026829185093,1.03810908713049
163,0.841171439073345,0.736786664597827,1.01972696244192,0.966303758172254,0.702822094258051,1.0306221810817
164,1.1190892486406,1.19547003738799,1.24984380917032,0.744551003894614,0.381295549953368,1.02199548820843
165,1.06009533711602,1.14739600289604,1.11090684389312,1.28256575033332,1.10934516773238,1.04985772903758
166,0.804911055664704,1.44569277643131,1.14804823282306,1.20966976598899,0.549343614392952,0.939448957765471
167,0.884174098549422,0.796987394277679,0.915239036027746,1.19222038197096,0.537255856508122,0.997476120214905
168,1.24410340890014,0.719958388211104,0.805611829576755,0.698967267073038,1.00691848384501,1.00298850594162
169,1.17384735613027,1.00145713070692,1.09394385391229,1.20292917732182,4.09638026789589,1.04897999537081
170,1.00311606583147,1.03033833085427,0.870937630010153,1.26010581248138,0.410873247525365,0.906444999153441
171,0.895585682489483,0.813992776995173,0.800202351049396,0.90155049553038,0.584764483940952,0.953857309717492
172,0.904351293512296,0.72568549900366,1.04826464228366,1.37715202028469,0.73746648668841,1.07134392401945
173,1.06565776988152,1.12371285566646,1.07592242248741,0.93434563048072,4.8635962885415,1.10561261558848
174,0.878953790949374,1.17598133551628,1.08253822552683,0.941944658887568,0.730542075669693,0.947655197158934
175,0.944386516274442,0.721658708178615,0.896589807340315,0.711968158700806,2.87080119961673,0.909889675386385
176,1.11303786275801,0.869934479736039,0.805286165478561,1.35128300641873,3.11366990917373,1.01887677738583
177,0.878169782050775,0.683540838533999,0.834061707673279,0.790104886770353,1.07371371203755,0.945619910511346
178,1.22949095898496,1.03756097720438,0.929618139182976,0.915555630101311,1.41418219796307,0.993086495739411
179,1.03292577064114,1.19229435779983,1.19260228926183,0.841277891972497,1.53539189770267,0.907889366292808
180,0.891129501572781,0.787153457552396,0.941705202544232,0.798096897808409,0.624667937138915,1.09911314164139
181,1.16402237888718,1.05709053346581,1.13639108360794,1.33899787923139,0.508401772357856,1.0332137157136
182,1.19362580288941,0.783382108296914,0.829666975413394,0.707005512750984,0.218884536140787,1.08958255881146
183,1.12557025947073,0.94201352852634,1.01227938176612,1.04320171860652,0.247265382029414,1.04498219177412
184,0.935166412067965,0.958779943736084,1.16121572835788,1.29786623766946,4.92861363203163,1.01522535541866
185,1.02315250962776,1.2625771438699,0.840602823367199,0.829475214119703,0.332242780333762,1.10049242486834
186,1.24154898631931,1.03535239420061,0.878092109626305,0.944215259868844,0.388443010793204,1.06479836416134
187,1.20974059075325,1.24823842887361,1.10605923043292,0.79148253307661,1.05215888905046,0.919472188353117
188,1.14944086725461,1.35496511793486,0.9618826083136,0.965114788321933,4.97116331295635,1.00853452309904
189,1.0858392099801,1.36267852735701,0.823328826721035,1.15442937537902,0.381426710984898,0.969499724420039
190,0.819670670193295,1.42467001986431,1.16485992701381,1.24136469483545,0.94117758310467,0.957108128215175
191,0.937371791288975,0.821347367924075,0.92101406198474,0.736493490187795,0.248120169917566,0.977330417948449
192,0.830245915941856,0.894790503021931,1.00083596738495,1.15712236627413,0.640954885392302,1.07619371393925
193,0.860510780013173,0.921930953757408,0.862778123219065,0.916555568455394,1.61712071655948,1.07999542014383
194,1.22141381915252,1.35858485418298,0.866804957270358,1.32537000998471,2.96327165963715,0.947420642231057
195,0.847286954286266,1.34907444335136,0.940220892295586,1.00853335382183,0.338429824388667,1.07231661987584
196,0.978727331060096,1.04704186166018,1.02455592719524,1.2676853050371,0.327150163811733,0.912830289387825
197,0.853168309520912,0.984653842928177,1.20419375039172,0.696544724736381,0.234143897382989,1.01403956900262
198,0.934087453666329,1.10880338940115,0.939118541536413,0.878281263993437,1.83639684824586,1.10808222915797
199,0.84970551457374,1.11964302856553,1.00346464586141,0.703623122259541,0.785367675207227,1.01066000946867
200,1.22093812736999,1.47098313812094,1.04678116011709,0.936971094015732,1.03046290960948,1.04694728660661
201,1.00219135255758,0.89391091623181,1.00215725983697,0.893347684138447,0.340923982127313,1.07638282027283
202,1.09252291497311,0.760919327182386,0.875215285954001,1.22086154425593,4.95856065396954,0.925429419918815
203,0.820291682578719,0.817519880325023,1.14124510242568,0.683757702066258,0.975695204552492,0.994804379146444
204,0.936792572743354,0.832662089946053,0.801686290168736,0.851846641732772,1.25223568247703,1.09289929105847
205,0.804406184232448,0.898238620400358,1.17114318925968,1.1513744364923,0.617241461442505,0.962642855134621
206,1.08195447661969,0.844194878472483,0.968060776439134,1.20859123624887,3.37247037254214,0.982702331986856
207,1.07641628060705,1.30502511553591,1.0409624985966,0.831769580198559,1.13687255148149,0.962672397763852
208,1.05849112971157,0.984989576776032,1.0982249930247,1.3782416666557,0.228237708753764,0.958973664467255
209,1.19682882619648,1.07966370324356,0.808673476753829,0.846545056087569,2.8083961208397,0.948792457429909
210,0.841700955070607,0.687534239031179,1.17312507732814,0.860403891277125,4.51689832311753,0.921116479420543
211,0.997958994429419,0.691326736469806,1.20210721996549,1.41404858683446,0.820016803253463,0.946012531791768
212,0.935156022563168,1.1767339617162,0.957767555256292,0.902752946275299,3.02822485023198,0.971364213209299
213,1.00041640046862,0.675340440704166,1.09403540274677,1.43197497647477,2.40777752927552,0.972520001698434
214,0.889693728301766,1.42300243964819,1.24373215908357,1.27751384163876,0.230492048153938,0.926322981592548
215,1.0471274725071,1.10764444069984,0.850991922931847,0.948743720727336,1.55961634016747,1.03181855682204
216,0.937287361968425,0.92822584338786,1.19750055116485,0.763277012786796,0.314604900054817,1.02162556785304
217,0.900428426485586,1.09885316714446,0.953007518989831,0.70089936783656,0.324457651187456,1.00739900512703
218,1.07846758744247,1.00578672675924,0.97432587234315,0.926451483434736,0.34033378381077,0.924008180128449
219,1.06343470889213,0.747362806713029,1.24515458044836,0.691599521661147,1.83416019523453,0.971173439348261
220,0.964543965243187,0.96493710142815,1.19568849827164,0.807907895852266,2.43306539096442,1.01704029716143
221,1.01185488462576,1.36553852568828,0.864316848294326,1.35890278555568,0.285701956735849,0.999922407847201
222,1.14928910222661,0.786612249655122,0.877460907405468,1.20805631443544,3.24464163367225,1.05922983743218
223,1.16666933011542,1.46072179670485,1.18260756124826,0.848016896846557,2.70165330893703,1.0721373033375
224,0.864846479189071,1.04557455184495,1.18015500250709,1.47767225732655,0.265283683298848,1.09098814378593
225,1.12823291325178,1.36825825264204,1.02985647910023,0.749702069022814,3.8098649932354,0.989809276573253
226,1.06841486545766,0.990137383125428,0.847067033024132,0.981316550297278,0.242155257521541,0.94260984170307
227,0.942362525202161,0.896816276446004,1.03237489673067,1.45757999561274,1.21612262622567,0.999756146029716
228,0.913365441260631,0.853246598853727,1.02190798142401,0.706274039617017,1.28525672039526,0.906822919755024
229,1.03093287656875,0.710420333987748,0.876878652165807,0.807238566637621,0.21195966104569,0.991810807385551
230,0.827901412870049,0.980544305630622,0.961529077063773,1.00268800784243,2.14039610201687,0.954807528111542
231,1.12529954855561,1.27700432835108,1.07162084719176,0.881311662463242,4.33889977116157,1.08358933176074
232,0.861705225033782,0.905729430342165,0.843202534103124,1.06806318343223,1.23182443969354,1.00204167382943
233,0.965017185963264,0.689030880771522,1.24305749789579,1.37437401801233,2.04405580513994,1.05846725047302
234,0.966380600283735,0.91259844897822,0.93962256694982,1.21777074462635,0.901056520548036,0.957635353142486
235,1.03072304381662,1.08960366113592,1.03269528904072,1.16518173198247,0.910974314643896,0.924409295861933
236,0.803878079843517,0.720939326468144,0.820132692963473,0.944345370545367,0.300499137406895,0.983099360254105
237,1.14995196311894,1.37403832454447,0.820692945823426,1.16757325524526,1.69405790573199,0.905123277890329
238,1.07723779124406,1.25688055277148,1.21307564830314,0.827978646293807,2.02086689518605,1.03602951188528
239,0.969463718889354,0.888658108275503,0.955475451386063,1.31484554205648,4.64490554166487,1.04198624785015
240,1.21922519455713,0.693844500953544,0.858148291473111,0.997158429925895,0.20447209511666,0.963015969944789
241,1.0843981083548,1.01973861112246,0.897408248426522,1.14951613929477,2.07963768408568,1.05729864413989
242,1.21603234404766,1.3850801107077,0.934205393241137,0.700334559858469,4.29005200634851,0.911259906726736
243,0.977713871439183,0.873001262606702,0.969854536881343,0.788670872087083,2.47803487160603,1.05639301092995
244,1.06820969717328,1.1834682983901,1.06459099082482,1.39759254575194,1.08794806151041,0.909443094297572
245,1.05290022419356,1.03654409906268,1.09911994930067,1.23056408176019,0.554416870824892,1.02380989735873
246,1.01203711540313,1.15914600481405,1.22960673411912,0.748328476730336,2.14097755295681,1.10345244213869
247,1.16808052912708,0.963168934933441,1.06447122479238,0.86735945417332,1.82880489254515,0.981202654766334
248,0.931388914526232,1.0742427173697,1.01298592680673,0.947092060596547,0.785505819266457,1.01854012310614
249,1.223392651455,1.07413673518077,1.18557833433578,1.34288307398411,1.29749245399127,1.08878466756094
250,0.900321576637041,0.982660475053616,0.812030247920814,1.15820498279361,2.63178919604532,0.974245177910973
251,0.838279320205401,0.916416759652409,0.959952987412492,1.46137668078148,2.35907354815473,1.10421678963157
252,1.15855886920838,1.10796993629965,1.23423478544654,0.750632856781683,1.22680621359951,0.978690397468379
253,0.826867393551757,0.727721873595161,1.01092796525467,1.20059659967648,0.388483330684193,1.00937532831322
254,0.972341015999287,1.49261213282513,1.06874764120545,0.781732623043577,2.68618807561823,0.942703109390745
255,1.09675802571676,1.20905442180671,0.942672609529691,1.36218842476099,0.214703652899023,1.03605259177055
256,1.01598934507615,0.803878788191275,1.19216771457388,1.21040342541487,0.993886289379388,1.07825222567264
257,0.972518771384703,0.72657078715947,0.858987328922521,1.45075255202129,4.09493992792223,0.903136833713958
258,1.22527731871463,1.05100663488599,1.24455932555708,1.23219795624822,0.342754307158971,0.938373479493327
259,1.06608373045155,1.44649351143519,1.2136174413995,0.81814118276362,0.583724577694962,0.99482732523808
260,0.926165884903858,0.977242190577197,1.23088692454354,0.707552826292367,0.555286448403505,0.957841781731668
261,1.06586714432785,0.676511886190921,1.24152650446826,0.677052852123738,0.294066753151716,1.05496367475795
262,0.99025958790472,1.35802685562977,0.940191809419416,1.09493597542098,4.04783373285572,0.992146988144497
263,1.06873942281537,0.969441663442107,1.07907458618986,1.29453117068966,1.92357320513412,0.984860085506388
264,0.923656142707233,1.16954326593485,1.12500184440594,0.724345634140521,0.470626591663766,1.08753996103032
265,1.02405625465968,0.839579095403202,0.831497564352081,1.19194506689077,0.621943686000026,1.06575820216544
266,1.04998555256099,0.880129568785689,0.939040232767354,1.14946255326572,0.658540201199905,0.92406862308121
267,0.867313965437916,1.48854030540442,1.24199584479982,0.675215417076258,2.74401923799026,1.05838216731052
268,0.966133581182422,1.19200100515971,0.870535621883543,1.12826371565191,0.475006767361911,0.928454653607706
269,1.01374634416734,1.01863200038541,1.08422337687803,1.04366956065314,0.246933146635449,0.942984530964923
270,1.24719693406189,0.917021772594825,0.846728533625979,0.834450289987809,0.725947405656424,1.07639630404655
271,0.868020332135518,1.28286109733476,0.866749667193504,1.17280746059614,3.39178133778865,1.1022870824201
272,1.0769460821714,0.814486129756007,1.09257774981544,1.0642299887148,0.56559767792627,1.0294823327097
273,0.989014178995308,1.07999581330812,1.24050429601908,1.41755527786459,0.57883835173577,0.981715723841148
274,0.905700205635966,1.11326854920055,1.0026421154099,0.756081620252165,1.57334784631552,0.935632070884837
275,1.05072370782819,0.772909224111424,1.06760904076002,0.80032689718187,1.49787484075336,0.925901572833216
276,0.904364280400219,1.21944399071681,1.21720004782878,0.787858948931059,3.53735788629481,0.916397753950387
277,1.20645858214177,1.0898013768367,1.24118911194265,1.14768816247879,1.57397596978472,1.04949790736595
278,1.00657431193703,1.24655320361253,1.10930519872348,0.736008281024887,4.55406510034383,0.955687166786507
279,0.986751833418038,1.18941654427811,0.909010300982703,1.34703902172126,0.242892244873151,1.0564978016908
